ObsDateTime,Latitude,Longitude,Elevation,NELM,Constellation,State
2022-04-24 19:37:00+00:00,39.0558,-76.4988,25.4229,3,Leo,United States - Maryland
2022-04-24 18:17:00+00:00,40.9888,-75.2963,248.015,4,Leo,United States - Pennsylvania
2022-04-24 18:04:00+00:00,40.81,-77.8972,364.727,2,Leo,United States - Pennsylvania
2022-04-24 15:48:00+00:00,30.3863,-91.134,11.7888,2,Leo,United States - Louisiana
2022-04-24 17:35:00+00:00,40.368,-75.2448,137.804,2,Leo,United States - Pennsylvania
2022-04-24 17:19:00+00:00,42.2919,-71.3004,45.7915,2,Leo,United States - Massachusetts
2022-04-24 17:13:00+00:00,40.7945,-77.8635,353.08,2,Leo,United States - Pennsylvania
2022-04-24 17:09:00+00:00,40.7945,-77.863,351.018,2,Leo,United States - Pennsylvania
2022-04-22 14:34:00+00:00,37.3133,-121.964,45.763,2,Leo,United States - California
2022-04-24 17:02:00+00:00,40.7986,-77.8494,325.768,3,Leo,United States - Pennsylvania
2022-04-24 16:51:00+00:00,41.0049,-75.9759,383.441,4,Leo,United States - Pennsylvania
2022-04-24 16:58:00+00:00,40.7873,-77.8947,361.726,2,Leo,United States - Pennsylvania
2022-04-24 16:55:00+00:00,40.7934,-77.86,350.797,2,Leo,United States - Pennsylvania
2022-04-24 16:44:00+00:00,40.7934,-77.86,350.797,2,Leo,United States - Pennsylvania
2022-04-24 16:42:00+00:00,39.9799,-74.2661,14.5735,1,Leo,United States - New Jersey
2022-04-23 07:14:00+00:00,40.7934,-77.86,350.797,1,Leo,United States - Pennsylvania
2022-04-22 15:30:00+00:00,39.998,-105.25,1623.25,2,Leo,United States - Colorado
2022-04-23 15:01:00+00:00,36.1831,-86.7496,151.571,6,Leo,United States - Tennessee
2022-04-23 15:01:00+00:00,36.1831,-86.7496,151.571,6,Leo,United States - Tennessee
2022-04-23 19:16:00+00:00,40.7934,-77.86,350.797,2,Leo,United States - Pennsylvania
2022-04-23 18:42:00+00:00,40.8015,-77.8571,351.286,3,Leo,United States - Pennsylvania
2022-04-23 19:16:00+00:00,40.7934,-77.86,350.797,2,Leo,United States - Pennsylvania
2022-04-23 19:05:00+00:00,40.8061,-77.8685,363.063,5,Leo,United States - Pennsylvania
2022-04-23 18:36:00+00:00,32.0335,-102.148,864.531,2,Leo,United States - Texas
2022-04-23 18:36:00+00:00,32.0335,-102.148,864.531,2,Leo,United States - Texas
2022-04-23 17:30:00+00:00,39.8103,-83.8949,306.579,3,Leo,United States - Ohio
2022-04-24 18:53:00+00:00,37.4461,-76.6374,23.4666,4,Leo,United States - Virginia
2022-04-23 21:05:00+00:00,39.0558,-76.4988,25.4229,3,Leo,United States - Maryland
2022-04-22 18:18:00+00:00,40.7107,-80.1156,331.726,4,Leo,United States - Pennsylvania
2022-04-23 18:36:00+00:00,32.0335,-102.148,864.531,2,Leo,United States - Texas
2022-04-23 14:30:00+00:00,47.0894,-122.263,152.612,2,Leo,United States - Washington
2022-04-23 14:31:00+00:00,44.025,-123.826,72.8844,5,Leo,United States - Oregon
2022-04-23 14:31:00+00:00,32.6089,-110.733,1327.68,6,Leo,United States - Arizona
2022-04-23 19:21:00+00:00,42.6442,-77.318,492.065,5,Leo,United States - New York
2022-04-23 14:09:00+00:00,36.9049,-111.459,1298.87,3,Leo,United States - Arizona
2022-04-23 19:00:00+00:00,40.7975,-77.8602,347.964,1,Leo,United States - Pennsylvania
2022-04-23 16:12:00+00:00,30.3863,-91.134,11.8745,2,Leo,United States - Louisiana
2022-04-22 14:34:00+00:00,37.3133,-121.964,45.763,2,Leo,United States - California
2022-04-22 14:34:00+00:00,37.3133,-121.964,45.763,2,Leo,United States - California
2022-04-22 17:07:00+00:00,41.2708,-69.9532,-7.74363,4,Leo,United States - Massachusetts
2022-04-22 13:53:00+00:00,47.076,-122.274,178.864,1,Leo,United States - Washington
2022-04-12 05:05:00+00:00,40.4406,-79.9959,233.247,4,Leo,United States - Pennsylvania
2022-04-22 17:07:00+00:00,41.2708,-69.9532,-7.74363,4,Leo,United States - Massachusetts
2022-04-22 17:07:00+00:00,41.2708,-69.9532,-7.74363,4,Leo,United States - Massachusetts
2022-04-22 19:45:00+00:00,43.1605,-70.8191,8.75946,4,Leo,United States - Maine
2022-04-12 05:05:00+00:00,40.4406,-79.9959,233.247,4,Leo,United States - Pennsylvania
2022-04-21 05:56:00+00:00,40.4406,-79.9959,233.247,2,Leo,United States - Pennsylvania
2022-04-12 05:05:00+00:00,40.4406,-79.9959,233.247,4,Leo,United States - Pennsylvania
2022-03-27 02:12:00+00:00,40.4406,-79.9959,233.247,1,Leo,United States - Pennsylvania
2022-04-18 01:48:00+00:00,40.4406,-79.9959,233.247,2,Leo,United States - Pennsylvania
2022-04-22 14:49:00+00:00,36.7994,-119.724,105.34,3,Leo,United States - California
2022-04-22 14:34:00+00:00,37.3133,-121.964,45.763,2,Leo,United States - California
2022-04-22 17:56:00+00:00,40.1814,-92.5593,297.226,4,Leo,United States - Missouri
2022-04-22 17:53:00+00:00,40.1813,-92.5594,297.218,3,Leo,United States - Missouri
2022-04-22 17:45:00+00:00,40.1901,-92.5682,298.858,3,Leo,United States - Missouri
2022-04-10 05:45:00+00:00,40.4406,-79.9959,233.247,1,Leo,United States - Pennsylvania
2022-03-29 03:04:00+00:00,40.4406,-79.9959,233.247,4,Leo,United States - Pennsylvania
2022-04-22 17:15:00+00:00,40.2008,-92.5729,290.622,3,Leo,United States - Missouri
2022-04-22 14:24:00+00:00,33.5325,-116.802,1080.81,4,Leo,United States - California
2022-03-30 02:32:00+00:00,40.4406,-79.9959,233.247,2,Leo,United States - Pennsylvania
2022-04-22 18:18:00+00:00,40.7107,-80.1156,331.726,4,Leo,United States - Pennsylvania
2022-04-22 13:53:00+00:00,47.076,-122.274,178.864,1,Leo,United States - Washington
2022-04-22 17:00:00+00:00,30.189,-97.9798,324.595,1,Leo,United States - Texas
2022-04-22 16:13:00+00:00,33.1418,-96.7139,215.767,1,Leo,United States - Texas
2022-04-22 18:18:00+00:00,40.7107,-80.1156,331.726,4,Leo,United States - Pennsylvania
2022-04-22 17:15:00+00:00,41.2773,-70.1106,16.9852,5,Leo,United States - Massachusetts
2022-04-22 17:07:00+00:00,41.2708,-69.9532,-7.74363,4,Leo,United States - Massachusetts
2022-04-22 17:11:00+00:00,39.9799,-74.2661,14.5735,5,Leo,United States - New Jersey
2022-04-22 16:43:00+00:00,41.2621,-69.9644,8.04669,4,Leo,United States - Massachusetts
2022-04-22 16:15:00+00:00,42.5403,-71.0481,29.9442,2,Leo,United States - Massachusetts
2022-04-22 16:15:00+00:00,42.4705,-71.1771,16.9671,1,Leo,United States - Massachusetts
2022-04-22 16:45:00+00:00,32.4487,-99.7331,520.898,2,Leo,United States - Texas
2022-04-22 16:45:00+00:00,32.4504,-99.7294,522.624,2,Leo,United States - Texas
2022-04-22 16:45:00+00:00,32.4504,-99.7294,522.624,2,Leo,United States - Texas
2022-04-22 09:58:00+00:00,40.7934,-77.86,350.797,2,Leo,United States - Pennsylvania
2022-03-21 15:30:00+00:00,40.796,-77.8572,342.807,1,Leo,United States - Pennsylvania
2022-04-21 15:39:00+00:00,41.7446,-111.807,1460.5,6,Leo,United States - Utah
2022-04-21 14:56:00+00:00,34.2875,-109.801,2067.08,5,Leo,United States
2022-04-21 14:23:00+00:00,44.9557,-122.699,392.147,1,Leo,United States - Oregon
2022-04-21 19:58:00+00:00,39.0558,-76.4988,25.4229,3,Leo,United States - Maryland
2022-04-19 15:00:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-21 18:46:00+00:00,34.6933,-76.536,2.13438,3,Leo,United States - North Carolina
2022-04-21 15:32:00+00:00,43.0575,-87.9887,224.913,3,Leo,United States - Wisconsin
2022-04-20 17:09:00+00:00,41.1043,-77.2065,471.215,5,Leo,United States - Pennsylvania
2022-04-21 16:47:00+00:00,33.7633,-84.3296,322.329,1,Leo,United States - Georgia
2022-03-21 15:30:00+00:00,40.796,-77.8572,342.807,1,Leo,United States - Pennsylvania
2022-04-01 06:21:00+00:00,26.3514,-81.771,3.35777,2,Leo,United States - Florida
2022-03-21 16:50:00+00:00,26.3514,-81.771,3.35777,2,Leo,United States - Florida
2022-04-20 14:40:00+00:00,35.6611,-120.61,264.616,4,Leo,United States - California
2022-04-20 15:04:00+00:00,41.7418,-87.9803,226.009,1,Leo,United States - Illinois
2022-04-20 06:27:00+00:00,35.8568,-78.632,117.846,2,Leo,United States - North Carolina
2022-04-19 06:05:00+00:00,35.8568,-78.632,117.846,2,Leo,United States - North Carolina
2022-04-20 17:35:00+00:00,33.7668,-84.3304,295.347,2,Leo,United States - Georgia
2022-04-20 17:09:00+00:00,41.1043,-77.2065,471.215,5,Leo,United States - Pennsylvania
2022-04-20 17:29:00+00:00,40.8032,-77.8666,363.033,3,Leo,United States - Pennsylvania
2022-04-20 17:09:00+00:00,41.1043,-77.2065,471.215,5,Leo,United States - Pennsylvania
2022-04-20 16:41:00+00:00,41.2772,-70.1105,16.4617,4,Leo,United States - Massachusetts
2022-04-19 17:29:00+00:00,41.1588,-77.0793,438.987,1,Leo,United States - Pennsylvania
2022-04-18 03:37:00+00:00,30.5405,-88.6875,9.01359,4,Leo,United States - Mississippi
2022-04-19 03:43:00+00:00,31.3299,-89.3335,60.999,2,Leo,United States - Mississippi
2022-04-19 15:00:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-19 15:13:00+00:00,40.9967,-111.934,1297.61,3,Leo,United States - Utah
2022-04-19 16:30:00+00:00,35.7397,-78.4606,65.9594,3,Leo,United States - North Carolina
2022-04-19 17:29:00+00:00,43.1639,-70.8249,5.75293,4,Leo,United States - Maine
2022-04-19 17:29:00+00:00,41.1588,-77.0793,438.987,1,Leo,United States - Pennsylvania
2022-04-19 16:56:00+00:00,40.7996,-77.8584,348.307,2,Leo,United States - Pennsylvania
2022-04-18 05:45:00+00:00,25.7561,-80.3769,2.19578,3,Leo,United States - Florida
2022-04-18 06:35:00+00:00,35.8568,-78.632,117.846,1,Leo,United States - North Carolina
2022-04-19 02:12:00+00:00,37.751,-97.822,434.0,4,Leo,United States - Kansas
2022-04-18 14:40:00+00:00,34.2973,-118.557,483.969,2,Leo,United States - California
2022-04-18 13:31:00+00:00,44.9945,-122.759,112.133,1,Leo,United States - Oregon
2022-04-18 16:00:00+00:00,35.3946,-86.227,330.823,3,Leo,United States - Tennessee
2022-04-18 15:21:00+00:00,35.5951,-82.5515,676.431,5,Leo,United States - North Carolina
2022-04-18 13:34:00+00:00,40.7644,-73.9235,13.7938,1,Leo,United States - New York
2022-04-18 13:34:00+00:00,40.7644,-73.9235,13.7938,1,Leo,United States - New York
2022-04-16 19:11:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-04-14 22:21:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-04-14 19:32:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-04-12 21:38:00+00:00,38.7317,-82.9977,162.727,6,Leo,United States - Ohio
2022-04-12 17:28:00+00:00,38.7317,-82.9977,162.727,6,Leo,United States - Ohio
2022-04-11 19:31:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-04-10 19:51:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-04-08 16:32:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-04-06 15:39:00+00:00,38.7317,-82.9977,162.727,6,Leo,United States - Ohio
2022-04-05 17:41:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-04-04 19:22:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-04-03 18:42:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-04-02 19:54:00+00:00,38.7317,-82.9977,162.727,6,Leo,United States - Ohio
2022-04-01 17:25:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-31 16:33:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-30 18:32:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-29 18:45:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-28 19:22:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-27 17:32:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-26 17:00:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-25 17:34:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-23 22:32:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-23 16:24:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-22 17:34:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-21 16:21:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-19 21:32:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-19 16:22:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-18 15:32:00+00:00,38.7317,-82.9977,162.727,6,Leo,United States - Ohio
2022-03-17 17:37:00+00:00,38.7317,-82.9977,162.727,7,Leo,United States - Ohio
2022-03-16 17:33:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-15 16:36:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-14 17:54:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-04-16 14:49:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-18 07:11:00+00:00,31.3148,-89.3003,56.5851,4,Leo,United States - Mississippi
2022-04-18 07:11:00+00:00,31.3318,-89.33,59.5017,4,Leo,United States - Mississippi
2022-04-18 07:11:00+00:00,31.3318,-89.33,59.5017,3,Leo,United States - Mississippi
2022-04-17 18:26:00+00:00,42.1101,-80.0545,248.89,2,Leo,United States - Pennsylvania
2022-04-17 14:43:00+00:00,35.45,-120.868,116.393,4,Leo,United States - California
2022-04-17 13:45:00+00:00,34.2455,-118.294,579.65,3,Leo,United States - California
2022-04-17 18:26:00+00:00,42.1101,-80.0545,248.89,2,Leo,United States - Pennsylvania
2022-04-17 16:58:00+00:00,39.9799,-74.2661,14.5735,2,Leo,United States - New Jersey
2022-03-13 17:28:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-11 22:34:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-10 21:27:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-10 15:29:00+00:00,38.7317,-82.9977,162.727,1,Leo,United States - Ohio
2022-03-09 15:37:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-03-07 21:29:00+00:00,38.7317,-82.9977,162.727,3,Orion,United States - Ohio
2022-03-06 22:28:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-03-06 17:34:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-03-05 15:27:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-04-16 23:44:00+00:00,38.7317,-82.9977,162.727,2,Leo,United States - Ohio
2022-03-02 21:27:00+00:00,38.7531,-82.9251,164.142,7,Orion,United States - Ohio
2022-03-01 21:37:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-03-01 16:20:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-02-28 17:33:00+00:00,38.7317,-82.9977,162.727,7,Orion,United States - Ohio
2022-02-27 15:43:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-02-26 15:29:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-02-25 18:34:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-02-24 15:38:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-02-23 11:18:00+00:00,38.7317,-82.9977,162.727,7,Orion,United States - Ohio
2022-02-22 16:37:00+00:00,38.7317,-82.9977,162.727,2,Orion,United States - Ohio
2022-02-21 15:02:00+00:00,38.7317,-82.9977,162.727,1,Orion,United States - Ohio
2022-02-20 17:24:00+00:00,38.7333,-82.9921,160.554,2,Orion,United States - Ohio
2022-02-18 17:24:00+00:00,38.7324,-82.9916,162.009,1,Orion,United States - Ohio
2022-02-17 15:25:00+00:00,38.7332,-82.9921,160.473,1,Orion,United States - Ohio
2022-02-16 16:05:00+00:00,38.7311,-82.9916,161.903,6,Orion,United States - Ohio
2022-04-10 04:00:00+00:00,34.5117,-93.2047,138.627,3,Leo,United States - Arkansas
2022-04-16 14:49:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-10 04:00:00+00:00,34.5117,-93.2047,138.627,3,Leo,United States - Arkansas
2022-04-16 17:11:00+00:00,29.9957,-90.2177,1.17549e-38,1,Leo,United States - Missouri
2022-04-16 16:19:00+00:00,40.8417,-73.5343,56.9746,6,Leo,United States - New York
2022-04-15 03:15:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-15 18:51:00+00:00,39.9977,-74.7838,11.4398,2,Leo,United States - New Jersey
2022-04-13 16:24:00+00:00,40.0304,-74.9609,7.90365,1,Leo,United States - New Jersey
2022-04-15 17:25:00+00:00,40.0093,-74.9277,23.4913,1,Leo,United States - New Jersey
2022-04-13 18:18:00+00:00,40.0628,-74.5805,39.2924,2,Leo,United States - New Jersey
2022-04-12 18:30:00+00:00,40.0543,-74.8489,19.3443,2,Leo,United States - New Jersey
2022-04-13 16:07:00+00:00,40.0543,-74.8489,19.3443,3,Leo,United States - New Jersey
2022-04-14 17:03:00+00:00,40.0543,-74.8488,19.5041,2,Leo,United States - New Jersey
2022-04-15 17:42:00+00:00,40.0543,-74.8488,19.5041,3,Leo,United States - New Jersey
2022-04-15 17:49:00+00:00,39.9799,-74.2661,14.5735,1,Leo,United States - New Jersey
2022-04-15 17:32:00+00:00,40.0083,-74.8137,8.87249,2,Leo,United States - New Jersey
2022-04-15 17:17:00+00:00,40.0011,-75.021,6.43741,1,Leo,United States - New Jersey
2022-04-15 17:25:00+00:00,40.0083,-74.8137,8.87249,2,Leo,United States - New Jersey
2022-04-15 17:25:00+00:00,40.0093,-74.9277,23.4913,1,Leo,United States - New Jersey
2022-04-15 17:17:00+00:00,40.001,-75.021,6.38978,1,Leo,United States - New Jersey
2022-04-15 17:10:00+00:00,39.9486,-74.9841,16.6698,3,Leo,United States - New Jersey
2022-04-15 16:32:00+00:00,40.0147,-74.6162,42.9293,2,Leo,United States
2022-04-14 16:30:00+00:00,40.1214,-74.8196,7.20205,2,Leo,United States - New Jersey
2022-04-14 16:54:00+00:00,40.2206,-74.7597,15.4892,5,Leo,United States - New Jersey
2022-04-13 16:30:00+00:00,39.99,-74.9922,18.0404,2,Leo,United States - New Jersey
2022-04-14 16:00:00+00:00,39.99,-74.9922,18.0404,2,Leo,United States - New Jersey
2022-04-13 09:17:00+00:00,39.99,-74.9922,18.0404,2,Leo,United States - New Jersey
2022-04-13 09:17:00+00:00,39.99,-74.9922,18.0404,2,Leo,United States - New Jersey
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-04-14 23:02:00+00:00,39.6503,-79.9513,332.352,2,Leo,United States - West Virginia
2022-04-12 21:30:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-14 14:01:00+00:00,41.7399,-111.808,1428.48,3,Leo,United States - Utah
2022-04-14 16:21:00+00:00,40.045,-74.9114,11.0337,1,Leo,United States - New Jersey
2022-04-13 14:34:00+00:00,39.8239,-74.7719,34.2117,4,Leo,United States - New Jersey
2022-04-14 12:21:00+00:00,39.824,-74.7719,34.3045,3,Leo,United States - New Jersey
2022-03-31 14:41:00+00:00,33.6139,-112.02,443.345,2,Leo,United States - Arizona
2022-04-13 16:00:00+00:00,39.8616,-74.832,17.9859,6,Leo,United States - New Jersey
2022-04-14 04:50:00+00:00,34.4085,-93.0297,152.346,5,Leo,United States - Arkansas
2022-04-13 21:37:00+00:00,40.0352,-74.5844,36.3307,4,Leo,United States - New Jersey
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-04-13 17:26:00+00:00,41.4928,-81.5494,307.928,3,Leo,United States - Ohio
2022-04-10 18:30:00+00:00,42.3601,-71.0942,2.66426,2,Leo,United States - Massachusetts
2022-04-12 21:30:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-12 14:59:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-03-29 11:43:00+00:00,40.2806,-74.001,8.65386,3,Leo,United States - New Jersey
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-04-12 17:10:00+00:00,39.9659,-74.968,21.1606,2,Leo,United States - New Jersey
2022-04-12 16:00:00+00:00,39.958,-74.9293,8.27075,3,Leo,United States - New Jersey
2022-04-12 15:12:00+00:00,33.1231,-117.235,91.4887,1,Leo,United States - California
2022-04-12 14:59:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-12 18:00:00+00:00,40.8136,-73.9613,31.2397,1,Leo,United States
2022-04-12 16:46:00+00:00,40.235,-74.6486,25.7407,4,Leo,United States - New Jersey
2022-04-12 16:42:00+00:00,40.235,-74.6486,25.7407,2,Leo,United States - New Jersey
2022-04-12 16:41:00+00:00,39.9799,-74.2661,14.5735,2,Leo,United States - New Jersey
2022-04-12 16:41:00+00:00,39.9799,-74.2661,14.5735,2,Leo,United States - New Jersey
2022-04-12 15:48:00+00:00,40.006,-74.9659,21.5412,3,Leo,United States - New Jersey
2022-04-12 06:08:00+00:00,34.149,-117.254,380.366,1,Leo,United States - California
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-04-10 04:00:00+00:00,34.5117,-93.2047,138.627,3,Leo,United States - Arkansas
2022-04-10 04:00:00+00:00,34.5117,-93.2047,138.627,3,Leo,United States - Arkansas
2022-04-10 04:00:00+00:00,34.5117,-93.2047,138.627,3,Leo,United States - Arkansas
2022-04-11 17:36:00+00:00,39.9799,-74.2661,14.5735,2,Leo,United States - New Jersey
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-03-28 18:04:00+00:00,40.7369,-80.0424,326.312,1,Leo,United States - Pennsylvania
2022-04-07 16:17:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-10 19:35:00+00:00,39.0558,-76.4988,25.4229,3,Leo,United States - Maryland
2022-04-10 11:27:00+00:00,43.6704,-121.504,1291.28,1,Leo,United States - Oregon
2022-04-10 11:27:00+00:00,43.6704,-121.504,1291.28,1,Leo,United States - Oregon
2022-02-27 15:20:00+00:00,40.7085,-74.3796,96.8054,3,Orion,United States - New Jersey
2022-04-07 16:17:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-09 22:21:00+00:00,39.0558,-76.4988,25.4229,3,Leo,United States - Maryland
2022-04-08 15:41:00+00:00,32.2432,-110.852,766.903,3,Leo,United States - Arizona
2022-04-08 13:48:00+00:00,32.307,-110.822,828.52,5,Leo,United States - Arizona
2022-04-08 17:16:00+00:00,26.5968,-82.0169,2.03013,2,Leo,United States - Florida
2022-04-06 19:15:00+00:00,26.5968,-82.0169,2.03013,3,Leo,United States - Florida
2022-04-02 20:14:00+00:00,26.5968,-82.0169,2.03013,2,Leo,United States - Florida
2022-04-02 18:03:00+00:00,26.5968,-82.0169,2.03013,1,Leo,United States - Florida
2022-03-31 16:59:00+00:00,26.5968,-82.0169,2.03013,2,Leo,United States - Florida
2022-03-29 17:42:00+00:00,26.5968,-82.0169,2.03013,2,Leo,United States - Florida
2022-03-26 17:10:00+00:00,26.5968,-82.0169,2.03013,4,Leo,United States - Florida
2022-03-25 18:22:00+00:00,26.5951,-82.0217,2.50685,5,Leo,United States - Florida
2022-03-24 17:08:00+00:00,26.5951,-82.0217,2.50685,2,Leo,United States - Florida
2022-03-22 19:06:00+00:00,26.5968,-82.0169,2.03013,3,Leo,United States - Florida
2022-04-08 17:33:00+00:00,42.2951,-71.3025,46.5432,4,Leo,United States - Massachusetts
2022-04-08 16:51:00+00:00,39.9309,-75.1686,7.89324,1,Leo,United States - Pennsylvania
2022-03-23 14:13:00+00:00,45.5446,-122.609,80.5025,4,Leo,United States - Oregon
2022-04-07 16:17:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-01 03:00:00+00:00,34.1072,-118.058,121.115,1,Leo,United States - California
2022-04-07 19:50:00+00:00,39.0558,-76.4988,25.4229,2,Leo,United States - Maryland
2022-04-06 17:33:00+00:00,26.0743,-81.7274,4.45686,4,Leo,United States - Florida
2022-03-27 17:05:00+00:00,41.9472,-88.4606,286.013,4,Leo,United States - Illinois
2022-04-03 16:00:00+00:00,30.2965,-89.7499,5.32986,4,Leo,United States - Louisiana
2022-04-05 16:10:00+00:00,38.7565,-82.8285,206.23,2,Leo,United States - Ohio
2022-04-04 17:09:00+00:00,38.7561,-82.8283,206.745,1,Leo,United States - Ohio
2022-03-31 14:15:00+00:00,34.0143,-118.43,30.3514,1,Leo,United States - California
2022-04-01 18:02:00+00:00,39.7408,-103.592,1466.64,6,Leo,United States - Colorado
2022-04-02 06:02:00+00:00,39.7408,-103.592,1466.64,6,Leo,United States - Colorado
2022-04-02 07:11:00+00:00,39.7408,-103.592,1466.64,6,Leo,United States - Colorado
2022-04-02 16:10:00+00:00,40.005,-105.265,1644.0,2,Leo,United States - Colorado
2022-04-01 12:46:00+00:00,34.049,-118.28,75.0653,1,Leo,United States - California
2022-04-05 15:55:00+00:00,34.6742,-92.9946,230.122,4,Leo,United States - Arkansas
2022-04-05 06:30:00+00:00,34.6742,-92.9946,230.122,4,Leo,United States - Arkansas
2022-04-14 16:45:00+00:00,38.7563,-82.8269,203.826,2,Leo,United States - Ohio
2022-02-27 15:20:00+00:00,40.7085,-74.3796,96.8054,3,Orion,United States - New Jersey
2022-04-04 19:33:00+00:00,38.888,-119.819,1461.36,6,Leo,United States - Nevada
2022-04-04 16:43:00+00:00,34.5381,-113.45,589.543,7,Leo,United States - Arizona
2022-04-04 17:46:00+00:00,41.3276,-72.7673,26.2743,2,Leo,United States - Connecticut
2022-04-04 14:00:00+00:00,35.1983,-111.651,2103.93,5,Leo,United States - Arizona
2022-03-31 14:41:00+00:00,33.6139,-112.02,443.345,2,Leo,United States - Arizona
2022-03-31 16:30:00+00:00,39.584,-77.0004,241.892,2,Leo,United States - Maryland
2022-02-03 18:55:00+00:00,29.8725,-98.6307,391.147,5,Orion,United States - Texas
2022-04-02 18:20:00+00:00,26.4531,-81.7727,5.25927,2,Leo,United States - Florida
2022-04-01 16:20:00+00:00,26.4531,-81.7727,5.25927,3,Leo,United States - Florida
2022-03-30 17:00:00+00:00,26.4531,-81.7727,5.25927,3,Leo,United States - Florida
2022-03-29 15:45:00+00:00,26.4531,-81.7727,5.25927,3,Leo,United States - Florida
2022-03-28 18:00:00+00:00,26.4531,-81.7727,5.25927,2,Leo,United States - Florida
2022-03-25 15:30:00+00:00,26.4531,-81.7727,5.25927,1,Leo,United States - Florida
2022-03-23 17:00:00+00:00,26.4531,-81.7727,5.25927,2,Leo,United States - Florida
2022-03-21 16:00:00+00:00,26.4531,-81.7727,5.25927,2,Leo,United States - Florida
2022-04-01 18:03:00+00:00,38.756,-82.8277,205.03,4,Leo,United States - Ohio
